year,openalex_id,domain,title,abstract,extracted methods
2024,https://openalex.org/W4391144074,Medicine,"The neutrophil-to-lymphocyte ratio, lymphocyte-to-monocyte ratio, and neutrophil-to-high-density-lipoprotein ratio are correlated with the severity of Parkinson’s disease","Background Inflammation plays a pivotal role in the pathogenesis of Parkinson’s disease (PD). However, the correlation between peripheral inflammatory markers and the severity of PD remains unclear. Methods The following items in plasma were collected for assessment among patients with PD ( n = 303) and healthy controls (HCs; n = 303) were assessed for the neutrophil-to-lymphocyte ratio (NLR), lymphocyte-to-monocyte ratio (LMR) and neutrophil-to-high-density-lipoprotein ratio (NHR) in plasma, and neuropsychological assessments were performed for all patients with PD. Spearman rank or Pearson correlation was used to evaluate the correlation between the NLR, the LMR and the NHR and the severity of PD. Receiver operating characteristic (ROC) curves were used to evaluate the diagnostic performance of the NLR, LMR and NHR for PD. Results The plasma NLR and NHR were substantially higher in patients with PD than in HCs, while the plasma LMR was substantially lower. The plasma NLR was positively correlated with Hoehn and Yahr staging scale (H&amp;amp;Y), Unified Parkinson’s Disease Rating Scale (UPDRS), UPDRS-I, UPDRS-II, and UPDRS-III scores. Conversely, it exhibited a negative relationship with Mini-Mental State Examination (MMSE) and Montreal Cognitive Assessment (MoCA) scores. Furthermore, the plasma NHR was positively correlated with H&amp;amp;Y, UPDRS, UPDRS-I, UPDRS-II and UPDRS-III scores. Moreover, negative associations were established between the plasma LMR and H&amp;amp;Y, UPDRS, UPDRS-I, UPDRS-II, and UPDRS-III scores. Finally, based on the ROC curve analysis, the NLR, LMR and NHR exhibited respectable PD discriminating power. Conclusion Our research indicates that a higher NLR and NHR and a lower LMR may be relevant for assessing the severity of PD and appear to be promising disease-state biomarker candidates.",No methods found.
2024,https://openalex.org/W4391324248,Medicine,"The Prediction of Clinical Mastitis in Dairy Cows Based on Milk Yield, Rumination Time, and Milk Electrical Conductivity Using Machine Learning Algorithms","In commercial dairy farms, mastitis is associated with increased antimicrobial use and associated resistance, which may affect milk production. This study aimed to develop sensor-based prediction models for naturally occurring clinical bovine mastitis using nine machine learning algorithms with data from 447 mastitic and 2146 healthy cows obtained from five commercial farms in Northeast China. The variables were related to daily activity, rumination time, and daily milk yield of cows, as well as milk electrical conductivity. Both Z-standardized and non-standardized datasets pertaining to four specific stages of lactation were used to train and test prediction models. For all four subgroups, the Z-standardized dataset yielded better results than those of the non-standardized one, with the multilayer artificial neural net algorithm showing the best performance. Variables of importance had a similar rank in this algorithm, indicating the consistency of these variables as predictors for bovine mastitis in commercial farms with similar automatic systems. Moreover, the peak milk yield (PMY) of mastitic cows was significantly higher than that of healthy cows (p &lt; 0.005), indicating that high-yielding cattle are more prone to mastitis. Our results show that machine learning algorithms are effective tools for predicting mastitis in dairy cows for immediate intervention and management in commercial farms.","<method>machine learning algorithms</method>, <method>multilayer artificial neural net algorithm</method>"
2024,https://openalex.org/W4391350390,Medicine,"Machine learning in physical activity, sedentary, and sleep behavior research","Abstract The nature of human movement and non-movement behaviors is complex and multifaceted, making their study complicated and challenging. Thanks to the availability of wearable activity monitors, we can now monitor the full spectrum of physical activity, sedentary, and sleep behaviors better than ever before—whether the subjects are elite athletes, children, adults, or individuals with pre-existing medical conditions. The increasing volume of generated data, combined with the inherent complexities of human movement and non-movement behaviors, necessitates the development of new data analysis methods for the research of physical activity, sedentary, and sleep behaviors. The characteristics of machine learning (ML) methods, including their ability to deal with complicated data, make them suitable for such analysis and thus can be an alternative tool to deal with data of this nature. ML can potentially be an excellent tool for solving many traditional problems related to the research of physical activity, sedentary, and sleep behaviors such as activity recognition, posture detection, profile analysis, and correlates research. However, despite this potential, ML has not yet been widely utilized for analyzing and studying these behaviors. In this review, we aim to introduce experts in physical activity, sedentary behavior, and sleep research—individuals who may possess limited familiarity with ML—to the potential applications of these techniques for analyzing their data. We begin by explaining the underlying principles of the ML modeling pipeline, highlighting the challenges and issues that need to be considered when applying ML. We then present the types of ML: supervised and unsupervised learning, and introduce a few ML algorithms frequently used in supervised and unsupervised learning. Finally, we highlight three research areas where ML methodologies have already been used in physical activity, sedentary behavior, and sleep behavior research, emphasizing their successes and challenges. This paper serves as a resource for ML in physical activity, sedentary, and sleep behavior research, offering guidance and resources to facilitate its utilization.","<method>machine learning (ML)</method>, <method>supervised learning</method>, <method>unsupervised learning</method>"
2024,https://openalex.org/W4391593760,Medicine,Enhanced Jaya Optimization Algorithm with Deep Learning Assisted Oral Cancer Diagnosis on IoT Healthcare Systems,"Recently, healthcare systems integrate the power of deep learning (DL) models with the connectivity and data processing capabilities of the Internet of Things (IoT) to enhance the early recognition and diagnosis of disease. Oral cancer diagnosis comprises the detection of cancerous or pre-cancerous abrasions in the oral cavity. Timely identification is essential for successful treatment and enhanced prognosis. Here is an overview of the key aspects of oral cancer diagnosis. One potential benefit of utilizing DL for oral cancer detection is that it analyses huge counts of data fast and accurately, and it could not need clear programming of the rules for recognizing abnormalities. This can create the procedure of detecting oral cancer more effective and efficient. Thus, the study presents an Enhanced Jaya Optimization Algorithm with Deep Learning Based Oral Cancer Classification (EJOADL-OCC) method. The presented EJOADL-OCC method aims to classify and detect the existence of oral cancer accurately and effectively. To accomplish this, the presented EJOADL-OCC method initially exploits median filtering for the noise elimination. Next, the feature vector generation process is performed by the residual network (ResNetv2) model with EJOA as a hyperparameter optimizer. For accurate classification of oral cancer, a continuously restricted Boltzmann machine with a deep belief network (CRBM-DBN) model. The simulated validation of the EJOADL-OCC algorithm is tested by the series of simulations and the outcome demonstrates its supremacy over present DL approaches.","<method>Deep Learning (DL)</method>, <method>Enhanced Jaya Optimization Algorithm (EJOA)</method>, <method>Residual Network (ResNetv2)</method>, <method>Continuously Restricted Boltzmann Machine with Deep Belief Network (CRBM-DBN)</method>"
2024,https://openalex.org/W4391604911,Medicine,Halal cosmetics: a technology-empowered systematic literature review,"Purpose Globally, the halal cosmetics market is experiencing rapid growth and is considered a key economic driver in shaping economy development and growth. However, the extant research on halal cosmetics is fragmented, potentially impeding the field’s advancement when challenged with conflicting viewpoints and limited replications. Therefore, this paper aims to address the knowledge gap by conducting a rigorous and technology-enabled systematic review by leveraging appropriate software to comprehensively evaluate the state of the halal cosmetics literature. Design/methodology/approach A domain-based review using a hybrid approach that incorporates both bibliometric and interpretive analyses are used to comprehensively assess the current progress of halal cosmetics, identify research gaps and suggest potential directions for future research. Findings Through a comprehensive review of 66 articles, this review provides a holistic and comprehensive overview of halal cosmetics that both academic scholars and market practitioners can rely upon in strategizing and positioning for future development of halal cosmetics. The study provides a holistic and comprehensive overview of halal cosmetics that both academic scholars and market practitioners can reply upon in strategizing and positioning for future development of halal cosmetics. Originality/value The fragmented knowledge of extant research on halal cosmetics across various disciplines limits a comprehensive understanding of the field. It is opportune to conduct a comprehensive and systematic review of the field, providing insight into both its current and future progress. In this regard, this review serves as a “one-stop reference” in providing a state-of-the-art understanding of the field, and enables industry practitioners to reveal the full potential and bridge the theory-practice gap in the halal cosmetics industry.",No methods found.
2024,https://openalex.org/W4391643149,Medicine,Development and psychometric validation of a novel scale for measuring ‘psychedelic preparedness’,"Abstract Preparing participants for psychedelic experiences is crucial for ensuring these experiences are safe and, potentially beneficial. However, there is currently no validated measure to assess the extent to which participants are well-prepared for such experiences. Our study aimed to address this gap by developing, validating, and testing the Psychedelic Preparedness Scale (PPS). Using a novel iterative Delphi-focus group methodology (‘DelFo’), followed by qualitative pre-test interviews, we incorporated the perspectives of expert clinicians/researchers and of psychedelic users to generate items for the scale. Psychometric validation of the PPS was carried out in two large online samples of psychedelic users (N = 516; N = 716), and the scale was also administered to a group of participants before and after a 5–7-day psilocybin retreat (N = 46). Exploratory and confirmatory factor analysis identified four factors from the 20-item PPS: Knowledge-Expectations, Intention-Preparation, Psychophysical-Readiness, and Support-Planning. The PPS demonstrated excellent reliability (ω = 0.954) and evidence supporting convergent, divergent and discriminant validity was also obtained. Significant differences between those scoring high and low (on psychedelic preparedness) before the psychedelic experience were found on measures of mental health/wellbeing outcomes assessed after the experience, suggesting that the scale has predictive utility. By prospectively measuring modifiable pre-treatment preparatory behaviours and attitudes using the PPS, it may be possible to determine whether a participant has generated the appropriate mental ‘set’ and is therefore likely to benefit from a psychedelic experience, or at least, less likely to be harmed.",No methods found.
2024,https://openalex.org/W4391730908,Medicine,Shedding light on ai in radiology: A systematic review and taxonomy of eye gaze-driven interpretability in deep learning,"X-ray imaging plays a crucial role in diagnostic medicine. Yet, a significant portion of the global population lacks access to this essential technology due to a shortage of trained radiologists. Eye-tracking data and deep learning models can enhance X-ray analysis by mapping expert focus areas, guiding automated anomaly detection, optimizing workflow efficiency, and bolstering training methods for novice radiologists. However, the literature shows contradictory results regarding the usefulness of eye-tracking data in deep-learning architectures for abnormality detection. We argue that these discrepancies between studies in the literature are due to (a) the way eye-tracking data is (or is not) processed, (b) the types of deep learning architectures chosen, and (c) the type of application that these architectures will have. We conducted a systematic literature review using PRISMA to address these contradicting results. We analyzed 60 studies that incorporated eye-tracking data in a deep-learning approach for different application goals in radiology. We performed a comparative analysis to understand if eye gaze data contains feature maps that can be useful under a deep learning approach and whether they can promote more interpretable predictions. To the best of our knowledge, this is the first survey in the area that performs a thorough investigation of eye gaze data processing techniques and their impacts in different deep learning architectures for applications such as error detection, classification, object detection, expertise level analysis, fatigue estimation and human attention prediction in medical imaging data. Our analysis resulted in two main contributions: (1) taxonomy that first divides the literature by task, enabling us to analyze the value eye movement can bring for each case and build guidelines regarding architectures and gaze processing techniques adequate for each application, and (2) an overall analysis of how eye gaze data can promote explainability in radiology.","<method>deep learning models</method>, <method>deep learning architectures</method>"
2024,https://openalex.org/W4390506881,Medicine,Discovering biomarkers associated and predicting cardiovascular disease with high accuracy using a novel nexus of machine learning techniques for precision medicine,"Abstract Personalized interventions are deemed vital given the intricate characteristics, advancement, inherent genetic composition, and diversity of cardiovascular diseases (CVDs). The appropriate utilization of artificial intelligence (AI) and machine learning (ML) methodologies can yield novel understandings of CVDs, enabling improved personalized treatments through predictive analysis and deep phenotyping. In this study, we proposed and employed a novel approach combining traditional statistics and a nexus of cutting-edge AI/ML techniques to identify significant biomarkers for our predictive engine by analyzing the complete transcriptome of CVD patients. After robust gene expression data pre-processing, we utilized three statistical tests (Pearson correlation, Chi-square test, and ANOVA) to assess the differences in transcriptomic expression and clinical characteristics between healthy individuals and CVD patients. Next, the recursive feature elimination classifier assigned rankings to transcriptomic features based on their relation to the case–control variable. The top ten percent of commonly observed significant biomarkers were evaluated using four unique ML classifiers (Random Forest, Support Vector Machine, Xtreme Gradient Boosting Decision Trees, and k-Nearest Neighbors). After optimizing hyperparameters, the ensembled models, which were implemented using a soft voting classifier, accurately differentiated between patients and healthy individuals. We have uncovered 18 transcriptomic biomarkers that are highly significant in the CVD population that were used to predict disease with up to 96% accuracy. Additionally, we cross-validated our results with clinical records collected from patients in our cohort. The identified biomarkers served as potential indicators for early detection of CVDs. With its successful implementation, our newly developed predictive engine provides a valuable framework for identifying patients with CVDs based on their biomarker profiles.","<method>recursive feature elimination classifier</method>, <method>Random Forest</method>, <method>Support Vector Machine</method>, <method>Xtreme Gradient Boosting Decision Trees</method>, <method>k-Nearest Neighbors</method>, <method>soft voting classifier</method>"
2024,https://openalex.org/W4391135337,Medicine,ACCORD (ACcurate COnsensus Reporting Document): A reporting guideline for consensus methods in biomedicine developed via a modified Delphi,"Background In biomedical research, it is often desirable to seek consensus among individuals who have differing perspectives and experience. This is important when evidence is emerging, inconsistent, limited, or absent. Even when research evidence is abundant, clinical recommendations, policy decisions, and priority-setting may still require agreement from multiple, sometimes ideologically opposed parties. Despite their prominence and influence on key decisions, consensus methods are often poorly reported. Our aim was to develop the first reporting guideline dedicated to and applicable to all consensus methods used in biomedical research regardless of the objective of the consensus process, called ACCORD (ACcurate COnsensus Reporting Document). Methods and findings We followed methodology recommended by the EQUATOR Network for the development of reporting guidelines: a systematic review was followed by a Delphi process and meetings to finalize the ACCORD checklist. The preliminary checklist was drawn from the systematic review of existing literature on the quality of reporting of consensus methods and suggestions from the Steering Committee. A Delphi panel ( n = 72) was recruited with representation from 6 continents and a broad range of experience, including clinical, research, policy, and patient perspectives. The 3 rounds of the Delphi process were completed by 58, 54, and 51 panelists. The preliminary checklist of 56 items was refined to a final checklist of 35 items relating to the article title ( n = 1), introduction ( n = 3), methods ( n = 21), results ( n = 5), discussion ( n = 2), and other information ( n = 3). Conclusions The ACCORD checklist is the first reporting guideline applicable to all consensus-based studies. It will support authors in writing accurate, detailed manuscripts, thereby improving the completeness and transparency of reporting and providing readers with clarity regarding the methods used to reach agreement. Furthermore, the checklist will make the rigor of the consensus methods used to guide the recommendations clear for readers. Reporting consensus studies with greater clarity and transparency may enhance trust in the recommendations made by consensus panels.",No methods found.
2024,https://openalex.org/W4393120004,Medicine,The Conceptual Definition of Sarcopenia: Delphi Consensus from the Global Leadership Initiative in Sarcopenia (GLIS),"Sarcopenia, the age-related loss of muscle mass and strength/function, is an important clinical condition. However, no international consensus on the definition exists. The Global Leadership Initiative in Sarcopenia (GLIS) aimed to address this by establishing the global conceptual definition of sarcopenia. The GLIS steering committee was formed in 2019-21 with representatives from all relevant scientific societies worldwide. During this time, the steering committee developed a set of statements on the topic and invited members from these societies to participate in a two-phase International Delphi Study. Between 2022 and 2023, participants ranked their agreement with a set of statements using an online survey tool (SurveyMonkey). Statements were categorised based on predefined thresholds: strong agreement (>80%), moderate agreement (70-80%) and low agreement (<70%). Statements with strong agreement were accepted, statements with low agreement were rejected and those with moderate agreement were reintroduced until consensus was reached. 107 participants (mean age: 54 ± 12 years [1 missing age], 64% men) from 29 countries across 7 continents/regions completed the Delphi survey. Twenty statements were found to have a strong agreement. These included; 6 statements on 'general aspects of sarcopenia' (strongest agreement: the prevalence of sarcopenia increases with age (98.3%)), 3 statements on 'components of sarcopenia' (muscle mass (89.4%), muscle strength (93.1%) and muscle-specific strength (80.8%) should all be a part of the conceptual definition of sarcopenia)) and 11 statements on 'outcomes of sarcopenia' (strongest agreement: sarcopenia increases the risk of impaired physical performance (97.9%)). A key finding of the Delphi survey was that muscle mass, muscle strength and muscle-specific strength were all accepted as 'components of sarcopenia', whereas impaired physical performance was accepted as an 'outcome' rather than a 'component' of sarcopenia. The GLIS has created the first global conceptual definition of sarcopenia, which will now serve to develop an operational definition for clinical and research settings.",No methods found.
2024,https://openalex.org/W4392851477,Medicine,"Generative AI in healthcare: an implementation science informed translational path on application, integration and governance","Abstract Background Artificial intelligence (AI), particularly generative AI, has emerged as a transformative tool in healthcare, with the potential to revolutionize clinical decision-making and improve health outcomes. Generative AI, capable of generating new data such as text and images, holds promise in enhancing patient care, revolutionizing disease diagnosis and expanding treatment options. However, the utility and impact of generative AI in healthcare remain poorly understood, with concerns around ethical and medico-legal implications, integration into healthcare service delivery and workforce utilisation. Also, there is not a clear pathway to implement and integrate generative AI in healthcare delivery. Methods This article aims to provide a comprehensive overview of the use of generative AI in healthcare, focusing on the utility of the technology in healthcare and its translational application highlighting the need for careful planning, execution and management of expectations in adopting generative AI in clinical medicine. Key considerations include factors such as data privacy, security and the irreplaceable role of clinicians’ expertise. Frameworks like the technology acceptance model (TAM) and the Non-Adoption, Abandonment, Scale-up, Spread and Sustainability (NASSS) model are considered to promote responsible integration. These frameworks allow anticipating and proactively addressing barriers to adoption, facilitating stakeholder participation and responsibly transitioning care systems to harness generative AI’s potential. Results Generative AI has the potential to transform healthcare through automated systems, enhanced clinical decision-making and democratization of expertise with diagnostic support tools providing timely, personalized suggestions. Generative AI applications across billing, diagnosis, treatment and research can also make healthcare delivery more efficient, equitable and effective. However, integration of generative AI necessitates meticulous change management and risk mitigation strategies. Technological capabilities alone cannot shift complex care ecosystems overnight; rather, structured adoption programs grounded in implementation science are imperative. Conclusions It is strongly argued in this article that generative AI can usher in tremendous healthcare progress, if introduced responsibly. Strategic adoption based on implementation science, incremental deployment and balanced messaging around opportunities versus limitations helps promote safe, ethical generative AI integration. Extensive real-world piloting and iteration aligned to clinical priorities should drive development. With conscientious governance centred on human wellbeing over technological novelty, generative AI can enhance accessibility, affordability and quality of care. As these models continue advancing rapidly, ongoing reassessment and transparent communication around their strengths and weaknesses remain vital to restoring trust, realizing positive potential and, most importantly, improving patient outcomes.","<method>generative AI</method>, <method>technology acceptance model (TAM)</method>, <method>Non-Adoption, Abandonment, Scale-up, Spread and Sustainability (NASSS) model</method>, <method>implementation science</method>"
2024,https://openalex.org/W4390919701,Medicine,Chatbots and Large Language Models in Radiology: A Practical Primer for Clinical and Research Applications,"Although chatbots have existed for decades, the emergence of transformer-based large language models (LLMs) has captivated the world through the most recent wave of artificial intelligence chatbots, including ChatGPT. Transformers are a type of neural network architecture that enables better contextual understanding of language and efficient training on massive amounts of unlabeled data, such as unstructured text from the internet. As LLMs have increased in size, their improved performance and emergent abilities have revolutionized natural language processing. Since language is integral to human thought, applications based on LLMs have transformative potential in many industries. In fact, LLM-based chatbots have demonstrated human-level performance on many professional benchmarks, including in radiology. LLMs offer numerous clinical and research applications in radiology, several of which have been explored in the literature with encouraging results. Multimodal LLMs can simultaneously interpret text and images to generate reports, closely mimicking current diagnostic pathways in radiology. Thus, from requisition to report, LLMs have the opportunity to positively impact nearly every step of the radiology journey. Yet, these impressive models are not without limitations. This article reviews the limitations of LLMs and mitigation strategies, as well as potential uses of LLMs, including multimodal models. Also reviewed are existing LLM-based applications that can enhance efficiency in supervised settings.","<method>transformer-based large language models (LLMs)</method>, <method>Transformers</method>, <method>Multimodal LLMs</method>"
2024,https://openalex.org/W4390928581,Medicine,METhodological RadiomICs Score (METRICS): a quality scoring tool for radiomics research endorsed by EuSoMII,"Abstract Purpose To propose a new quality scoring tool, METhodological RadiomICs Score (METRICS), to assess and improve research quality of radiomics studies. Methods We conducted an online modified Delphi study with a group of international experts. It was performed in three consecutive stages: Stage#1, item preparation; Stage#2, panel discussion among EuSoMII Auditing Group members to identify the items to be voted; and Stage#3, four rounds of the modified Delphi exercise by panelists to determine the items eligible for the METRICS and their weights. The consensus threshold was 75%. Based on the median ranks derived from expert panel opinion and their rank-sum based conversion to importance scores, the category and item weights were calculated. Result In total, 59 panelists from 19 countries participated in selection and ranking of the items and categories. Final METRICS tool included 30 items within 9 categories. According to their weights, the categories were in descending order of importance: study design, imaging data, image processing and feature extraction, metrics and comparison, testing, feature processing, preparation for modeling, segmentation, and open science. A web application and a repository were developed to streamline the calculation of the METRICS score and to collect feedback from the radiomics community. Conclusion In this work, we developed a scoring tool for assessing the methodological quality of the radiomics research, with a large international panel and a modified Delphi protocol. With its conditional format to cover methodological variations, it provides a well-constructed framework for the key methodological concepts to assess the quality of radiomic research papers. Critical relevance statement A quality assessment tool, METhodological RadiomICs Score (METRICS), is made available by a large group of international domain experts, with transparent methodology, aiming at evaluating and improving research quality in radiomics and machine learning. Key points • A methodological scoring tool, METRICS, was developed for assessing the quality of radiomics research, with a large international expert panel and a modified Delphi protocol. • The proposed scoring tool presents expert opinion-based importance weights of categories and items with a transparent methodology for the first time. • METRICS accounts for varying use cases, from handcrafted radiomics to entirely deep learning-based pipelines. • A web application has been developed to help with the calculation of the METRICS score ( https://metricsscore.github.io/metrics/METRICS.html ) and a repository created to collect feedback from the radiomics community ( https://github.com/metricsscore/metrics ). Graphical Abstract",No methods found.
2024,https://openalex.org/W4391292768,Medicine,Improving large language models for clinical named entity recognition via prompt engineering,"Abstract Importance The study highlights the potential of large language models, specifically GPT-3.5 and GPT-4, in processing complex clinical data and extracting meaningful information with minimal training data. By developing and refining prompt-based strategies, we can significantly enhance the models’ performance, making them viable tools for clinical NER tasks and possibly reducing the reliance on extensive annotated datasets. Objectives This study quantifies the capabilities of GPT-3.5 and GPT-4 for clinical named entity recognition (NER) tasks and proposes task-specific prompts to improve their performance. Materials and Methods We evaluated these models on 2 clinical NER tasks: (1) to extract medical problems, treatments, and tests from clinical notes in the MTSamples corpus, following the 2010 i2b2 concept extraction shared task, and (2) to identify nervous system disorder-related adverse events from safety reports in the vaccine adverse event reporting system (VAERS). To improve the GPT models' performance, we developed a clinical task-specific prompt framework that includes (1) baseline prompts with task description and format specification, (2) annotation guideline-based prompts, (3) error analysis-based instructions, and (4) annotated samples for few-shot learning. We assessed each prompt's effectiveness and compared the models to BioClinicalBERT. Results Using baseline prompts, GPT-3.5 and GPT-4 achieved relaxed F1 scores of 0.634, 0.804 for MTSamples and 0.301, 0.593 for VAERS. Additional prompt components consistently improved model performance. When all 4 components were used, GPT-3.5 and GPT-4 achieved relaxed F1 socres of 0.794, 0.861 for MTSamples and 0.676, 0.736 for VAERS, demonstrating the effectiveness of our prompt framework. Although these results trail BioClinicalBERT (F1 of 0.901 for the MTSamples dataset and 0.802 for the VAERS), it is very promising considering few training samples are needed. Discussion The study’s findings suggest a promising direction in leveraging LLMs for clinical NER tasks. However, while the performance of GPT models improved with task-specific prompts, there's a need for further development and refinement. LLMs like GPT-4 show potential in achieving close performance to state-of-the-art models like BioClinicalBERT, but they still require careful prompt engineering and understanding of task-specific knowledge. The study also underscores the importance of evaluation schemas that accurately reflect the capabilities and performance of LLMs in clinical settings. Conclusion While direct application of GPT models to clinical NER tasks falls short of optimal performance, our task-specific prompt framework, incorporating medical knowledge and training samples, significantly enhances GPT models' feasibility for potential clinical applications.","<method>GPT-3.5</method>, <method>GPT-4</method>, <method>prompt-based strategies</method>, <method>task-specific prompts</method>, <method>few-shot learning</method>, <method>BioClinicalBERT</method>"
2024,https://openalex.org/W4391221083,Medicine,FDA-Approved Artificial Intelligence and Machine Learning (AI/ML)-Enabled Medical Devices: An Updated Landscape,"As artificial intelligence (AI) has been highly advancing in the last decade, machine learning (ML)-enabled medical devices are increasingly used in healthcare. In this study, we collected publicly available information on AI/ML-enabled medical devices approved by the FDA in the United States, as of the latest update on 19 October 2023. We performed comprehensive analysis of a total of 691 FDA-approved artificial intelligence and machine learning (AI/ML)-enabled medical devices and offer an in-depth analysis of clearance pathways, approval timeline, regulation type, medical specialty, decision type, recall history, etc. We found a significant surge in approvals since 2018, with clear dominance of the radiology specialty in the application of machine learning tools, attributed to the abundant data from routine clinical data. The study also reveals a reliance on the 510(k)-clearance pathway, emphasizing its basis on substantial equivalence and often bypassing the need for new clinical trials. Also, it notes an underrepresentation of pediatric-focused devices and trials, suggesting an opportunity for expansion in this demographic. Moreover, the geographical limitation of clinical trials, primarily within the United States, points to a need for more globally inclusive trials to encompass diverse patient demographics. This analysis not only maps the current landscape of AI/ML-enabled medical devices but also pinpoints trends, potential gaps, and areas for future exploration, clinical trial practices, and regulatory approaches. In conclusion, our analysis sheds light on the current state of FDA-approved AI/ML-enabled medical devices and prevailing trends, contributing to a wider comprehension.",No methods found.
2024,https://openalex.org/W4390587679,Medicine,"A Systematic Review and Meta-Analysis of Artificial Intelligence Tools in Medicine and Healthcare: Applications, Considerations, Limitations, Motivation and Challenges","Artificial intelligence (AI) has emerged as a transformative force in various sectors, including medicine and healthcare. Large language models like ChatGPT showcase AI’s potential by generating human-like text through prompts. ChatGPT’s adaptability holds promise for reshaping medical practices, improving patient care, and enhancing interactions among healthcare professionals, patients, and data. In pandemic management, ChatGPT rapidly disseminates vital information. It serves as a virtual assistant in surgical consultations, aids dental practices, simplifies medical education, and aids in disease diagnosis. A total of 82 papers were categorised into eight major areas, which are G1: treatment and medicine, G2: buildings and equipment, G3: parts of the human body and areas of the disease, G4: patients, G5: citizens, G6: cellular imaging, radiology, pulse and medical images, G7: doctors and nurses, and G8: tools, devices and administration. Balancing AI’s role with human judgment remains a challenge. A systematic literature review using the PRISMA approach explored AI’s transformative potential in healthcare, highlighting ChatGPT’s versatile applications, limitations, motivation, and challenges. In conclusion, ChatGPT’s diverse medical applications demonstrate its potential for innovation, serving as a valuable resource for students, academics, and researchers in healthcare. Additionally, this study serves as a guide, assisting students, academics, and researchers in the field of medicine and healthcare alike.","<method>Large language models</method>, <method>ChatGPT</method>, <method>systematic literature review using the PRISMA approach</method>"
2024,https://openalex.org/W4391469183,Medicine,Observational evidence for primordial black holes: A positivist perspective,"We review numerous arguments for primordial black holes (PBHs) based on observational evidence from a variety of lensing, dynamical, accretion and gravitational-wave effects. This represents a shift from the usual emphasis on PBH constraints and provides what we term a positivist perspective. Microlensing observations of stars and quasars suggest that PBHs of around 1M⊙ could provide much of the dark matter in galactic halos, this being allowed by the Large Magellanic Cloud microlensing observations if the PBHs have an extended mass function. More generally, providing the mass and dark matter fraction of the PBHs is large enough, the associated Poisson fluctuations could generate the first bound objects at a much earlier epoch than in the standard cosmological scenario. This simultaneously explains the recent detection of high-redshift dwarf galaxies, puzzling correlations of the source-subtracted infrared and X-ray cosmic backgrounds, the size and the mass-to-light ratios of ultra-faint-dwarf galaxies, the dynamical heating of the Galactic disc, and the binary coalescences observed by LIGO/Virgo/KAGRA in a mass range not usually associated with stellar remnants. Even if PBHs provide only a small fraction of the dark matter, they could explain various other observational conundra, and sufficiently large ones could seed the supermassive black holes in galactic nuclei or even early galaxies themselves. We argue that PBHs would naturally have formed around the electroweak, quantum chromodynamics and electron–positron annihilation epochs, when the sound-speed inevitably dips. This leads to an extended PBH mass function with a number of distinct bumps, the most prominent one being at around 1M⊙, and this would allow PBHs to explain many of the observations in a unified way.",No methods found.
2024,https://openalex.org/W4392193191,Medicine,Challenges and barriers of using large language models (LLM) such as ChatGPT for diagnostic medicine with a focus on digital pathology – a recent scoping review,"Abstract Background The integration of large language models (LLMs) like ChatGPT in diagnostic medicine, with a focus on digital pathology, has garnered significant attention. However, understanding the challenges and barriers associated with the use of LLMs in this context is crucial for their successful implementation. Methods A scoping review was conducted to explore the challenges and barriers of using LLMs, in diagnostic medicine with a focus on digital pathology. A comprehensive search was conducted using electronic databases, including PubMed and Google Scholar, for relevant articles published within the past four years. The selected articles were critically analyzed to identify and summarize the challenges and barriers reported in the literature. Results The scoping review identified several challenges and barriers associated with the use of LLMs in diagnostic medicine. These included limitations in contextual understanding and interpretability, biases in training data, ethical considerations, impact on healthcare professionals, and regulatory concerns. Contextual understanding and interpretability challenges arise due to the lack of true understanding of medical concepts and lack of these models being explicitly trained on medical records selected by trained professionals, and the black-box nature of LLMs. Biases in training data pose a risk of perpetuating disparities and inaccuracies in diagnoses. Ethical considerations include patient privacy, data security, and responsible AI use. The integration of LLMs may impact healthcare professionals’ autonomy and decision-making abilities. Regulatory concerns surround the need for guidelines and frameworks to ensure safe and ethical implementation. Conclusion The scoping review highlights the challenges and barriers of using LLMs in diagnostic medicine with a focus on digital pathology. Understanding these challenges is essential for addressing the limitations and developing strategies to overcome barriers. It is critical for health professionals to be involved in the selection of data and fine tuning of the models. Further research, validation, and collaboration between AI developers, healthcare professionals, and regulatory bodies are necessary to ensure the responsible and effective integration of LLMs in diagnostic medicine.",<method>large language models (LLMs)</method>
